MSSubClass,LotFrontage,LotArea,Street,Utilities,YearBuilt,YearRemodAdd,MasVnrArea,BsmtExposure,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,Functional,GarageYrBlt,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,LotConfig_labels,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Overall_Rating,Exter_Rating,Bsmt_rating,Basement_bathrooms,Aboveground_bathrooms,Kitchen_Rating,Fireplace_Rating,Total_Condtion,BsmtFinType1_rating,BsmtFinType2_rating,Bsmt_total_SF_rating
30,0.1335616438356164,0.026226366589544,1.0,1.0,0.3768115942028984,0.0,0.0,0.5,0.3167808219178082,0.1873977086743044,0.0,0.5,1.0,1.0,0.2218907755851308,0.0,0.0,0.1821778447626224,0.25,0.8333333333333334,0.6739130434782616,0.3333333333333333,0.310296191819464,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,100000,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.0,0.3333333333333333,0.0,0.0,2.0,0.02391920623671153,0.0,0.02391920623671153
60,0.1746575342465753,0.034307882867092,1.0,1.0,0.9927536231884062,0.9833333333333344,0.0,0.5,0.3133561643835616,0.1237315875613748,0.0,1.0,1.0,1.0,0.0986691142726021,0.3791767554479419,0.0,0.2285229841748304,0.375,1.0,0.9927536231884062,0.3333333333333333,0.4330042313117066,0.6000000000000001,1.0,0.1971995332555425,0.0822669104204753,0.0,0.0,0.0,0.0,0.0,2010,215200,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,0.8333333333333333,1.55,0.0,0.9166666666666666,0.22222222222222224,0.0,2.0,0.0042523033309709,0.0,0.0042523033309709
60,0.2089041095890411,0.0380004206688634,1.0,1.0,0.9202898550724647,0.8166666666666629,0.420625,0.5,0.0380993150684931,0.2049099836333879,0.0,1.0,1.0,1.0,0.2143184947223496,0.5312348668280872,0.0,0.382629992464205,0.375,1.0,0.9202898550724647,0.6666666666666666,0.6036671368124118,0.6000000000000001,1.0,0.0,0.2340036563071298,0.0,0.0,0.375,0.0,0.0,2009,337000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.55,0.3333333333333333,0.9166666666666666,0.22222222222222224,0.26666666666666666,2.0,0.2060595322466336,0.0,0.2060595322466336
120,0.0308219178082191,0.0385566383883708,1.0,1.0,0.8913043478260878,0.7666666666666657,0.0,0.75,0.0,0.2445171849427168,0.0,1.0,1.0,1.0,0.2661771454795778,0.0,0.0,0.2185380557648832,0.25,1.0,0.8913043478260878,1.0,0.3392101551480959,0.6000000000000001,1.0,0.0,0.0548446069469835,0.0,0.0,0.45,0.0,0.0,2006,270000,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.4166666666666667,1.8,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.26666666666666666,2.0,0.025809118828254166,0.7170963364993215,0.7429054553275757
20,0.184931506849315,0.0621047465470097,1.0,1.0,0.9855072463768124,0.9666666666666686,0.1775,0.25,0.6412671232876712,0.2451718494271686,0.0,1.0,1.0,1.0,0.2689307021569527,0.0,0.0,0.2207987942727958,0.25,1.0,0.9855072463768124,1.0,0.4174894217207334,0.6000000000000001,1.0,0.0,0.3180987202925046,0.0,0.0,0.0,0.0,0.0,2008,264132,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3888888888888888,1.1666666666666667,1.55,0.0,0.6666666666666666,0.3333333333333333,0.26666666666666666,2.0,0.0,0.0,0.0
60,0.2020547945205479,0.0426324522657692,1.0,1.0,0.8405797101449277,0.6333333333333329,0.02625,0.25,0.2508561643835616,0.160392798690671,0.0,0.5,1.0,1.0,0.148233134465351,0.3554479418886198,0.0,0.2599849284099472,0.375,1.0,0.8405797101449277,0.3333333333333333,0.3497884344146685,0.6000000000000001,1.0,0.2660443407234539,0.1206581352833638,0.2826086956521739,0.0,0.0,0.0,0.032258064516129,2010,196500,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,0.8333333333333333,1.55,0.0,0.9166666666666666,0.1111111111111111,0.2,2.0,0.0698086463501063,0.0,0.0698086463501063
50,0.184931506849315,0.0523872958003225,1.0,1.0,0.4927536231884062,0.5833333333333357,0.0,0.5,0.1382705479452054,0.1608837970540098,0.0,1.0,1.0,1.0,0.1489215236346948,0.3714285714285714,0.0,0.266767143933685,0.5,0.5,0.8478260869565215,0.3333333333333333,0.2983074753173483,0.6000000000000001,1.0,0.2858809801633605,0.0,0.2826086956521739,0.0,0.0,0.0,0.0838709677419354,2008,160000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3055555555555556,0.8333333333333333,1.55,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.0,2.0,0.09744861800141741,0.0,0.09744861800141741
20,0.1678082191780822,0.0364579681693893,1.0,1.0,0.9565217391304356,0.9166666666666644,0.0,0.25,0.785958904109589,0.3044189852700491,0.0,1.0,1.0,1.0,0.3446535107847637,0.0,0.0,0.2829691032403919,0.375,1.0,0.9565217391304356,1.0,0.3413258110014104,0.6000000000000001,1.0,0.1400233372228704,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,2006,216837,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,1.1666666666666667,1.55,0.0,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.0042523033309709,0.0,0.0042523033309709
60,0.0890410958904109,0.2440066372198462,1.0,1.0,0.9492753623188416,0.8833333333333329,0.376875,1.0,0.1001712328767123,0.2700490998363339,0.0,1.0,1.0,1.0,0.3111519045433685,0.7694915254237288,0.0,0.5548229088168801,0.5,0.5,0.9492753623188416,1.0,0.5930888575458392,0.6000000000000001,1.0,0.586931155192532,0.0658135283363802,0.0,0.0,0.4375,0.0,0.0,2010,538000,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.5,1.55,0.3333333333333333,1.25,0.3333333333333333,0.26666666666666666,2.0,0.20907158043940466,0.0,0.20907158043940466
85,0.1260273972602739,0.027820234172334,1.0,1.0,0.7971014492753632,0.5333333333333314,0.0,0.75,0.0740582191780821,0.1404255319148936,0.0,0.5,1.0,1.0,0.1202386415787058,0.0,0.0,0.0987189148455162,0.25,1.0,0.804347826086957,0.3333333333333333,0.4062059238363892,0.6000000000000001,1.0,0.1400233372228704,0.0,0.0,0.0,0.0,0.0,0.0,2009,134900,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.55,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,2.0,0.1213678242381289,0.0,0.1213678242381289
20,0.1575342465753424,0.0354156442076234,1.0,1.0,0.5724637681159432,0.0166666666666657,0.0,0.25,0.0,0.1368248772504091,0.0,0.5,1.0,0.5,0.2033042680128499,0.0,0.0,0.1669178598342125,0.25,1.0,0.5724637681159432,0.3333333333333333,0.2792665726375176,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,102000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333333,0.8333333333333333,0.9,0.0,0.3333333333333333,0.1111111111111111,0.0,2.0,0.049373966454051496,0.0,0.049373966454051496
80,0.2499999999999999,0.0304704480123396,1.0,1.0,0.7536231884057969,0.43333333333333,0.0,0.75,0.2054794520547945,0.1684124386252046,0.0,0.5,1.0,1.0,0.179669573198715,0.0,0.0,0.1475131876412961,0.375,1.0,0.7536231884057969,0.3333333333333333,0.4739069111424541,0.6000000000000001,1.0,0.1680280046674445,0.0,0.0,0.0,0.0,0.0,0.0,2010,107000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,2.0,0.062308055752421404,0.0430800542740841,0.1053881100265055
20,0.1678082191780822,0.0413657715768071,1.0,1.0,0.6231884057971016,0.1333333333333328,0.000625,0.25,0.1952054794520548,0.1492635024549918,0.0,1.0,1.0,0.75,0.132629646626893,0.0,0.0,0.1088922381311228,0.25,1.0,0.6231884057971016,0.6666666666666666,0.193935119887165,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,114500,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,2.0,0.05386250885896526,0.0,0.05386250885896526
20,0.3047945205479451,0.0604173969945546,1.0,1.0,0.9710144927536232,0.93333333333333,0.234375,0.75,0.8283390410958904,0.3166939443535188,0.0,0.75,1.0,1.0,0.3760899495181276,0.0,0.0,0.3087792012057272,0.375,1.0,0.9710144927536232,1.0,0.6311706629055007,0.6000000000000001,1.0,0.367561260210035,0.0822669104204753,0.0,0.0,0.0,0.0,0.0,2007,395000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2777777777777777,1.1666666666666667,1.55,0.0,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
120,0.0376712328767123,0.0149571151464161,1.0,1.0,0.9130434782608692,0.7999999999999972,0.2,0.25,0.1446917808219178,0.1970540098199673,0.0,1.0,1.0,1.0,0.1996328591096833,0.0,0.0,0.1639035418236624,0.25,1.0,0.9130434782608692,1.0,0.2905500705218617,0.6000000000000001,1.0,0.0,0.4515539305301645,0.0,0.0,0.0,0.0,0.0,2009,162000,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0555555555555556,0.8333333333333333,1.75,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.0,2.0,0.1534372785258682,0.0,0.1534372785258682
20,0.2226027397260273,0.0463203159690574,1.0,1.0,0.9637681159420292,0.93333333333333,0.15,0.75,0.6823630136986301,0.2641571194762684,0.0,1.0,1.0,1.0,0.2937127122533272,0.0,0.0,0.241145440844009,0.375,1.0,0.9637681159420292,0.6666666666666666,0.6100141043723554,0.6000000000000001,1.0,0.1680280046674445,0.1078610603290676,0.0,0.0,0.0,0.0,0.0,2006,221500,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666665,1.1666666666666667,1.55,0.0,0.6666666666666666,0.22222222222222224,0.0,2.0,0.0035435861091424,0.0,0.0035435861091424
20,0.2705479452054794,0.0563228867232232,1.0,1.0,0.7391304347826093,0.3999999999999986,0.0,0.25,0.0436643835616438,0.1414075286415712,0.0,0.5,1.0,1.0,0.1284993116108306,0.0,0.0,0.1055011303692539,0.375,1.0,0.7391304347826093,0.3333333333333333,0.310296191819464,0.6000000000000001,1.0,0.2812135355892649,0.0,0.0,0.0,0.0,0.0,0.0,2006,142500,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.13333333333333333,2.0,0.11250885896527282,0.0,0.11250885896527282
90,0.1335616438356164,0.0331860992311108,1.0,1.0,0.7608695652173925,0.4500000000000028,0.2,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.3868747131711795,0.0,0.0,0.3176337603617181,0.5,1.0,0.7608695652173925,0.3333333333333333,0.4442877291960507,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,144000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,0.0,0.0,0.6666666666666666,0.2222222222222222,0.4,2.0,0.0,0.0,0.0
90,0.1952054794520547,0.043141929000444,1.0,1.0,0.7608695652173925,0.4500000000000028,0.05625,1.0,0.0,0.1595744680851064,0.0,0.5,1.0,1.0,0.1537402478201009,0.0,0.0,0.1262245666917859,0.25,1.0,0.7608695652173925,0.3333333333333333,0.3554301833568406,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,135000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0555555555555556,0.8333333333333333,1.55,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,2.0,0.1727498228206945,0.0,0.1727498228206945
20,0.1438356164383561,0.0307321975274019,1.0,1.0,0.8913043478260878,0.7666666666666657,0.02375,0.25,0.5295376712328766,0.2024549918166939,0.0,0.75,1.0,1.0,0.210876548875631,0.0,0.0,0.1731348907309721,0.375,1.0,0.8913043478260878,1.0,0.2834978843441467,0.6000000000000001,1.0,0.2567094515752625,0.0383912248628884,0.0,0.0,0.0,0.0,0.0,2007,176000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,0.8333333333333333,1.8,0.0,0.6666666666666666,0.1111111111111111,0.2,2.0,0.0,0.0,0.0
