,Unnamed: 0,MSSubClass,LotFrontage,LotArea,Street,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,LotConfig_labels,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Overall_Rating,Exter_Rating,Bsmt_rating,Total_goodqual_aboveground_area,Basement_bathrooms,Aboveground_bathrooms,Kitchen_Rating,Fireplace_Rating,Condition1,Condition2,Total_Condtion,BsmtFinType1_rating,BsmtFinType2_rating,Bsmt_total_SF_rating
893,893,20,0.260958904109589,0.0560143962233284,1.0,1.0,0.4444444444444445,0.5,0.5942028985507246,0.0666666666666628,0.0,0.3333333333333333,0.5,0.8,0.75,0.5,0.1885187810063784,0.0,0.1365582191780822,0.2263502454991816,0.0,0.5,1.0,1.0,0.2407067462138596,0.0,0.0,0.1976262245666917,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.8,0.5942028985507246,0.3333333333333333,0.2496473906911142,0.6000000000000001,1.0,0.5962660443407234,0.2120658135283363,0.0,0.0,0.0,0.0,0.0,2008,0.1806693514789613,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.55,1.55,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.26666666666666666,1.0,1.0,2.0,0.1885187810063784,0.0,0.3250770001844606
894,894,90,0.1472602739726027,0.0267264951272523,1.0,1.0,0.4444444444444445,0.5,0.77536231884058,0.4833333333333343,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.2755851307939422,0.0,0.0,0.2262622456669178,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.77536231884058,0.3333333333333333,0.2820874471086037,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0.1165921399805582,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9444444444444444,0.8333333333333333,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,1.0,1.0,2.0,0.0,0.0,0.0
895,895,60,0.1712328767123287,0.026904110869616,1.0,1.0,0.5555555555555556,0.5,0.6594202898550723,0.2166666666666685,0.259375,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.070871722182849,0.0,0.1626712328767123,0.1276595744680851,0.0,0.5,1.0,1.0,0.1489215236346948,0.3937046004842615,0.0,0.2754333082140165,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,0.6594202898550723,0.6666666666666666,0.3406205923836389,0.6000000000000001,1.0,0.0,0.0914076782449725,0.0,0.0,0.0,0.0,0.0,2008,0.1459519511179003,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0555555555555556,0.8333333333333333,1.35,1.35,0.3333333333333333,0.5833333333333333,0.1111111111111111,0.2,1.0,1.0,2.0,0.070871722182849,0.0,0.2335429550595613
896,896,30,0.0993150684931506,0.0348921451774988,1.0,1.0,0.3333333333333333,0.625,0.4637681159420292,0.0,0.0,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.0504961020552799,0.0,0.2851027397260274,0.155646481178396,0.0,1.0,0.0,1.0,0.1415787058283616,0.0,0.0,0.1162396382818387,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.4637681159420292,0.3333333333333333,0.2306064880112835,0.6000000000000001,1.0,0.0,0.0511882998171846,0.0,0.0,0.0,0.0,0.0,2006,0.0994306346340786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333333,0.8333333333333333,1.35,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,1.0,1.0,2.0,0.0,0.0,0.2851027397260274
897,897,90,0.1472602739726027,0.0267264951272523,1.0,1.0,0.4444444444444445,0.5,0.77536231884058,0.4833333333333343,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.1803579623680587,0.5423728813559322,0.0,0.3590806330067822,0.0,0.0,0.6666666666666666,0.0,0.75,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.77536231884058,0.3333333333333333,0.3723554301833568,0.6000000000000001,1.0,0.1796966161026837,0.0,0.0,0.0,0.0,0.0,0.0,2009,0.1500527704485488,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9444444444444444,0.8333333333333333,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,1.0,1.0,2.0,0.0,0.0,0.0
898,898,20,0.2705479452054794,0.0543083502769403,1.0,1.0,0.8888888888888888,0.5,0.9927536231884062,1.0,0.475,1.0,0.5,1.0,0.75,1.0,0.3876683203401843,0.0,0.0607876712328767,0.381342062193126,0.0,1.0,1.0,1.0,0.4658100045892611,0.0,0.0,0.3824415975885455,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,1.0,1.0,0.6666666666666666,0.8,0.9927536231884062,1.0,0.5782792665726375,0.6000000000000001,1.0,0.0,0.1224862888482632,0.0,0.0,0.0,0.0,0.0,2010,0.8009401472017776,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3888888888888888,1.5,1.75,1.75,0.3333333333333333,0.9166666666666666,0.3333333333333333,0.5333333333333333,1.0,1.0,2.0,0.3876683203401843,0.0,0.448455991573061
899,899,20,0.1506849315068493,0.0266096426651709,1.0,1.0,0.4444444444444445,0.75,0.6449275362318847,0.7333333333333343,0.0,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.082388377037562,0.0,0.1913527397260274,0.1492635024549918,0.0,0.5,1.0,1.0,0.2069756769160165,0.0,0.0,0.1699321778447626,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,0.6449275362318847,0.3333333333333333,0.2031029619181946,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0.1390084710456881,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1944444444444444,0.8333333333333333,1.35,1.35,0.0,0.3333333333333333,0.1111111111111111,0.2,1.0,1.0,2.0,0.082388377037562,0.0,0.27374111676358936
900,900,20,0.1308219178082191,0.0282315548388604,1.0,1.0,0.3333333333333333,0.625,0.7173913043478262,0.3500000000000014,0.0,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.0570517363571934,0.0,0.2294520547945205,0.1404255319148936,0.0,0.5,1.0,1.0,0.1202386415787058,0.0,0.0,0.0987189148455162,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.77536231884058,0.3333333333333333,0.4823695345557122,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,0.1042910706846271,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9583333333333333,0.8333333333333333,1.35,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,1.0,1.0,2.0,0.0,0.0,0.2294520547945205
901,901,20,0.1472602739726027,0.0346444179578863,1.0,1.0,0.4444444444444445,0.75,0.6159420289855078,0.8333333333333357,0.0,0.3333333333333333,0.75,0.6000000000000001,0.75,0.5,0.1523742026931254,0.0,0.0565068493150684,0.1623567921440262,0.0,0.5,1.0,1.0,0.2230380908673703,0.0,0.0,0.1831198191409193,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.695652173913043,0.3333333333333333,0.5331452750352609,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0.164004999305652,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1944444444444444,1.0833333333333333,1.35,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,1.0,1.0,2.0,0.1523742026931254,0.0,0.2088810520081938
902,902,60,0.1438356164383561,0.0307321975274019,1.0,1.0,0.6666666666666665,0.5,0.9492753623188416,0.8833333333333329,0.0,0.6666666666666667,0.5,0.8,0.75,0.25,0.0,0.0,0.3351883561643835,0.1281505728314239,0.0,1.0,1.0,1.0,0.1085360256998623,0.3399515738498789,0.0,0.2213639788997739,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.8,0.9492753623188416,1.0,0.2771509167842031,0.6000000000000001,1.0,0.0,0.1371115173674588,0.0,0.0,0.0,0.0,0.0,2006,0.2014997916955978,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,1.1666666666666667,1.55,1.55,0.0,0.9166666666666666,0.22222222222222224,0.26666666666666666,1.0,1.0,2.0,0.0,0.0,0.670376712328767
903,903,20,0.0993150684931506,0.0633761013344551,1.0,1.0,0.6666666666666665,0.5,0.9710144927536232,0.93333333333333,0.016875,0.6666666666666667,0.5,0.8,0.75,0.25,0.0,0.0,0.7148972602739726,0.2733224222585925,0.0,1.0,1.0,1.0,0.3065626434144103,0.0,0.0,0.2516955538809344,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.8,0.9710144927536232,0.6666666666666666,0.4866008462623413,0.6000000000000001,1.0,0.1680280046674445,0.109689213893967,0.0,0.0,0.0,0.0,0.0,2006,0.2848215525621441,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666665,1.1666666666666667,1.55,1.55,0.0,0.6666666666666666,0.22222222222222224,0.26666666666666666,1.0,1.0,2.0,0.0,0.0,1.4297945205479452
904,904,20,0.1150684931506849,0.0227768819089018,1.0,1.0,0.4444444444444445,0.625,0.6884057971014492,0.2833333333333314,0.046875,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.1061304039688164,0.0,0.1185787671232876,0.1433715220949263,0.0,0.5,1.0,1.0,0.1303350160624139,0.0,0.0,0.107008289374529,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6884057971014492,0.3333333333333333,0.2031029619181946,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,0.1258158589084849,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0694444444444444,0.8333333333333333,1.35,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,1.0,1.0,2.0,0.1061304039688164,0.0,0.224709171092104
905,905,20,0.2020547945205479,0.0402907289256584,1.0,1.0,0.4444444444444445,0.5,0.5942028985507246,0.0666666666666628,0.06875,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.0627214741318214,0.1967435549525101,0.1763698630136986,0.1728314238952537,0.0,0.5,1.0,1.0,0.1672785681505277,0.0,0.0,0.1373398643556895,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5942028985507246,0.6666666666666666,0.1974612129760225,0.6000000000000001,1.0,0.0,0.0,0.2971014492753623,0.0,0.0,0.0,0.0,2010,0.129287598944591,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,1.0,1.0,2.0,0.0627214741318214,0.1967435549525101,0.2594650290843315
906,906,20,0.3253424657534246,0.0570286755941947,1.0,1.0,0.7777777777777777,0.5,0.9710144927536232,0.93333333333333,0.13,0.6666666666666667,0.5,0.8,0.75,0.25,0.0111622962437987,0.0,0.6678082191780822,0.2656301145662848,0.0,1.0,1.0,1.0,0.2987608994951812,0.0,0.0,0.2452901281085154,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.8,0.9710144927536232,0.6666666666666666,0.6100141043723554,0.6000000000000001,1.0,0.0,0.109689213893967,0.0,0.0,0.0,0.0,0.0,2007,0.3056519927787807,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.55,1.55,0.3333333333333333,0.6666666666666666,0.22222222222222224,0.26666666666666666,1.0,1.0,2.0,0.0111622962437987,0.0,0.6789705154218809
